SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Tenure_MonthlyCharges,AvgMonthlyCharge,Log_TotalCharges,TenureGroup,IsSeniorCitizen,HasDependentsAndPartner,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,8,71.15,563.65,1,569.2,70.45625,6.33620607016968,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,61,101.05,5971.25,0,6164.05,97.88934426229508,8.694879019805663,4,0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False
0,64,84.3,5289.05,0,5395.2,82.64140625,8.573582976603518,4,0,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1,71,23.95,1756.2,0,1700.45,24.735211267605635,7.4714769121016245,4,1,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,65,99.05,6416.7,0,6438.25,98.71846153846154,8.766815077043479,4,0,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False
0,3,19.6,61.35,0,58.800000000000004,20.45,4.132763672126045,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,45.65,45.65,1,45.65,45.65,3.8426729272933526,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,30,64.5,1929.95,0,1935.0,64.33166666666666,7.565767388773753,2,0,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,15,69.5,1071.4,0,1042.5,71.42666666666668,6.977654406361804,1,0,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0,8,68.55,564.35,0,548.4,70.54375,6.337445008381255,0,0,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,7,95.0,655.5,1,665.0,93.64285714285714,6.486922693742851,0,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,70,108.15,7930.55,0,7570.5,113.29357142857143,8.97860375580645,4,0,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,62,86.1,5215.25,0,5338.2,84.11693548387096,8.559534031905763,4,0,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,6,19.7,113.5,0,118.19999999999999,18.916666666666668,4.740574822994295,0,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,14,80.9,1152.8,0,1132.6000000000001,82.34285714285714,7.050816121822789,1,0,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,22,84.15,1821.95,0,1851.3000000000002,82.81590909090909,7.508211346984919,1,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,22,20.15,419.9,0,443.29999999999995,19.086363636363636,6.042395275776525,1,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,16,64.25,1024.0,0,1028.0,64.0,6.932447891572509,1,0,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,10,25.7,251.6,0,257.0,25.16,5.531807209916391,0,0,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,13,56.0,764.55,0,728.0,58.81153846153846,6.640594529751104,1,0,0,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,20,82.4,1592.35,1,1648.0,79.61749999999999,7.37359399701373,1,0,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2,69.7,135.2,0,139.4,67.6,4.9141243937154115,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,53,73.9,3958.25,0,3916.7000000000003,74.68396226415095,8.283809892371835,3,0,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,11,20.6,233.9,0,226.60000000000002,21.263636363636365,5.459159891664867,0,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,69,19.9,1363.45,0,1373.1,19.76014492753623,7.2185066960178625,4,0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,4,70.9,273.0,1,283.6,68.25,5.6131281063880705,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,72,89.05,6254.45,0,6411.599999999999,86.86736111111111,8.741208362759322,4,0,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,58,45.3,2651.2,1,2627.3999999999996,45.710344827586205,7.883144763243498,3,1,0,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,16,20.4,321.4,0,326.4,20.0875,5.775793010632473,1,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,43,84.25,3539.25,0,3622.75,82.30813953488372,8.171952625103168,2,0,0,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0,2,104.4,242.8,1,208.8,121.4,5.496348217047172,0,0,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,14,81.95,1181.75,0,1147.3,84.41071428571429,7.075597514511258,1,0,0,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,53,94.85,5000.2,1,5027.049999999999,94.3433962264151,8.517433162620845,3,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,32,20.55,654.55,0,657.6,20.4546875,6.485474577945411,2,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,34,24.7,780.2,0,839.8,22.947058823529414,6.660831199002524,2,0,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,15,74.45,1145.7,1,1116.75,76.38000000000001,7.044643531044259,1,1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,7,76.45,503.6,1,535.15,71.94285714285715,6.223766036206958,0,1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,15,105.35,1559.25,0,1580.25,103.95,7.352601343814152,1,0,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,61,20.55,1252.0,0,1253.55,20.524590163934427,7.133295954896068,4,0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,29.95,29.95,1,29.95,29.95,3.432372999130605,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,45.3,45.3,0,45.3,45.3,3.835141961092188,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,8,84.5,662.65,1,676.0,82.83125,6.497754902072211,0,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,33,74.75,2453.3,0,2466.75,74.34242424242424,7.805596867187762,2,0,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False
0,13,79.25,1111.65,1,1030.25,85.51153846153846,7.014499836412125,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1,24.8,24.8,1,24.8,24.8,3.250374491927572,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,20,51.8,1023.85,0,1036.0,51.1925,6.932301539400137,1,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,3,30.4,82.15,0,91.19999999999999,27.383333333333336,4.420646205638937,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,13,19.65,244.8,0,255.45,18.83076923076923,5.504518197131935,1,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,40,56.6,2379.1,0,2264.0,59.4775,7.774897782589561,2,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,43,71.9,3173.35,0,3091.7000000000003,73.79883720930232,8.06285816595844,2,0,0,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False
0,6,91.0,531.0,1,546.0,88.5,6.2766434893416445,0,0,0,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,69,19.75,1375.4,0,1362.75,19.933333333333334,7.227226673923325,4,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,72,109.7,8129.3,0,7898.400000000001,112.90694444444445,9.003353102230058,4,0,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0,59,19.3,1192.7,0,1138.7,20.215254237288136,7.084813006100993,3,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,20,96.55,1901.65,0,1931.0,95.08250000000001,7.551002930254652,1,0,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,24,24.1,587.4,0,578.4000000000001,24.474999999999998,6.377406988727283,1,0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,59,111.35,6519.75,0,6569.65,110.5042372881356,8.782744678980025,3,0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,72,112.25,8041.65,0,8082.0,111.68958333333333,8.992513909856259,4,0,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,1,20.75,20.75,0,20.75,20.75,3.079613757534693,0,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,27,101.9,2681.15,0,2751.3,99.30185185185185,7.8943739906893216,2,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,14,80.05,1112.3,0,1120.7,79.45,7.015083856734662,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,71,105.55,7405.5,0,7494.05,104.30281690140845,8.910113272022107,4,0,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
0,13,78.3,1033.95,0,1017.9,79.53461538461539,6.9421083953538,1,0,0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,44,68.85,2958.95,0,3029.3999999999996,67.24886363636364,7.992927655283545,2,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,33,79.95,2684.85,0,2638.35,81.35909090909091,7.895752530400927,2,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
